1403,SCRAP MERCHANT
1404,SCRAP MERCHANT
1406,SCRAP MERCHANT
1407,SCRAP MERCHANT
1408,MANUFACTURER(GENERAL)
1409,MANUFACTURER(GENERAL)
1410,SCRAP MERCHANT
1411,MANUFACTURER(GENERAL)
1412,SCRAP MERCHANT
1413,SCRAP MERCHANT
1414,SCRAP MERCHANT
1415,SCRAP MERCHANT
1416,SCRAP MERCHANT
1417,SCRAP MERCHANT
1418,MISCELLANEOUS
1419,MANUFACTURER(GENERAL)
1420,SCRAP MERCHANT
1421,MANUFACTURER(GENERAL)
1422,MANUFACTURER(GENERAL)
1423,MANUFACTURER(GENERAL)
1424,MANUFACTURER(GENERAL)
1425,MANUFACTURER(GENERAL)
1426,SCRAP MERCHANT
1427,SCRAP MERCHANT
1428,SCRAP MERCHANT
1429,MANUFACTURER(GENERAL)
1430,SCRAP MERCHANT
1431,SCRAP MERCHANT
1432,SCRAP MERCHANT
1433,SCRAP MERCHANT
1434,MANUFACTURER(GENERAL)
1435,SCRAP MERCHANT
1436,SCRAP MERCHANT
1437,SCRAP MERCHANT
1438,MANUFACTURER(GENERAL)
1439,MANUFACTURER(GENERAL)
1440,MANUFACTURER(GENERAL)
1441,SCRAP MERCHANT
1442,SCRAP MERCHANT
1443,MANUFACTURER(GENERAL)
1444,MANUFACTURER(GENERAL)
1445,SCRAP MERCHANT
1446,SCRAP MERCHANT
1447,SCRAP MERCHANT
1448,MANUFACTURER(GENERAL)
1449,MANUFACTURER(GENERAL)
1450,SCRAP MERCHANT
1451,SCRAP MERCHANT
1452,MISCELLANEOUS
1453,MANUFACTURER(GENERAL)
1454,MANUFACTURER(GENERAL)
1455,MISCELLANEOUS
1456,MISCELLANEOUS
1457,SCRAP MERCHANT
1462,SCRAP MERCHANT
1463,MANUFACTURER(GENERAL)
1465,MANUFACTURER(GENERAL)
1473,SCRAP MERCHANT
1474,SCRAP MERCHANT
1475,MANUFACTURER(GENERAL)
1477,MISCELLANEOUS
1478,MANUFACTURER(GENERAL)
1479,SCRAP MERCHANT
1480,SCRAP MERCHANT
1481,MISCELLANEOUS
1482,MISCELLANEOUS
1483,SCRAP MERCHANT
1485,MISCELLANEOUS
1490,MISCELLANEOUS
1491,SCRAP MERCHANT
