,company,dpst,trantype,orderno,positionno,invoice,custcode,item,rate1,rate2,ed_amount,amth1,txah1,foreign_currency_amount,unitprice,deliveryqty,sales_amount,saleordertype,stoa,taxcode,orderdate,deladdress,salesrepcode,salesrep,lobcode,lineofbusiness
96,600,90042,613,603001888,290,17002609,CU1S03461,K13990007,1,1.00E-06,25200,90000,25200,90000,9000,10,90000,611,ADD013485,GSTAG19,18-07-2017 10:36,TECHNOY MOTORS PVT LTDSUKHERUDAIPUR,200085,BASKARAN K,A01,4W Maruti
97,600,90042,613,603001888,290,17002609,CU1S03461,K13990007,1,1.00E-06,25200,90000,25200,90000,9000,10,90000,611,ADD013485,GSTAG19,18-07-2017 10:36,TECHNOY MOTORS PVT LTDSUKHERUDAIPUR,200085,BASKARAN K,A01,4W Maruti
98,600,90042,613,603002121,20,17002623,CU1P02029,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD059815,GSTAG18,26-07-2017 08:12,HURHURU ROADHAZARIBAGH-825301 ,200085,BASKARAN K,A24,4W - MFC
99,600,90042,613,603002121,20,17002623,CU1P02029,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD059815,GSTAG18,26-07-2017 08:12,HURHURU ROADHAZARIBAGH-825301 ,200085,BASKARAN K,A24,4W - MFC
100,600,90050,613,603002008,10,17002648,CU1J00730,3603IHV00,1,1.00E-06,860.4,4780,860.4,4780,4780,1,4780,611,ADD021827,GSTAG18,21-07-2017 10:18,"M-184, GAUTAM NAGARBHOPAL.PIN : 462 023MOB:97520 93004",200085,BASKARAN K,502,DEALERS
101,600,90050,613,603002008,10,17002648,CU1J00730,3603IHV00,1,1.00E-06,860.4,4780,860.4,4780,4780,1,4780,611,ADD021827,GSTAG18,21-07-2017 10:18,"M-184, GAUTAM NAGARBHOPAL.PIN : 462 023MOB:97520 93004",200085,BASKARAN K,502,DEALERS
102,600,90040,613,603001908,130,17002631,CU1S03461,S46025,1,1.00E-06,70200,390000,70200,390000,390000,1,390000,611,ADD013485,GSTAG18,18-07-2017 10:37,TECHNOY MOTORS PVT LTDSUKHERUDAIPUR,200085,BASKARAN K,A01,4W Maruti
103,600,90040,613,603001908,130,17002631,CU1S03461,S46025,1,1.00E-06,70200,390000,70200,390000,390000,1,390000,611,ADD013485,GSTAG18,18-07-2017 10:37,TECHNOY MOTORS PVT LTDSUKHERUDAIPUR,200085,BASKARAN K,A01,4W Maruti
104,600,90042,613,603002145,10,17002620,CU1A00004,120366400,1,1.00E-06,1800,10000,1800,10000,10000,1,10000,611,ADD031987,GSTAG18,27-07-2017 01:43,CHITTOGARH ROAD BHILWARABHILWARA - 311 001MOB:98870 63862 / Mr.Rameshwar -GM Service,200085,BASKARAN K,502,DEALERS
105,600,90042,613,603002145,10,17002620,CU1A00004,120366400,1,1.00E-06,1800,10000,1800,10000,10000,1,10000,611,ADD031987,GSTAG18,27-07-2017 01:43,CHITTOGARH ROAD BHILWARABHILWARA - 311 001MOB:98870 63862 / Mr.Rameshwar -GM Service,200085,BASKARAN K,502,DEALERS
106,600,90040,613,603002071,30,17002629,CU1A00004,S46018,1,1.00E-06,68400,380000,68400,380000,380000,1,380000,611,ADD000044,GSTAG18,25-07-2017 01:27,"G-1-265-RIICO INDUSTRIAL AREA4TH PHASE, BHILWARARJ -311001,MOB:9414144111",200085,BASKARAN K,A01,4W Maruti
107,600,90040,613,603002071,30,17002629,CU1A00004,S46018,1,1.00E-06,68400,380000,68400,380000,380000,1,380000,611,ADD000044,GSTAG18,25-07-2017 01:27,"G-1-265-RIICO INDUSTRIAL AREA4TH PHASE, BHILWARARJ -311001,MOB:9414144111",200085,BASKARAN K,A01,4W Maruti
108,600,90042,613,603001875,20,17002800,CU1D01636,2399BR001,1,1.00E-06,16380,91000,16380,91000,91000,1,91000,611,ADD057159,GSTAG18,17-07-2017 09:08,VILLAGE KARSOG MANDIDT. MANDI(H.P) ,200085,BASKARAN K,A08,4W Hyundai
109,600,90042,613,603001875,20,17002800,CU1D01636,2399BR001,1,1.00E-06,16380,91000,16380,91000,91000,1,91000,611,ADD057159,GSTAG18,17-07-2017 09:08,VILLAGE KARSOG MANDIDT. MANDI(H.P) ,200085,BASKARAN K,A08,4W Hyundai
110,600,90042,613,603002201,10,17002813,CU1A02232,460346140,1,1.00E-06,25200,140000,25200,140000,140000,1,140000,611,ADD059862,GSTAG18,28-07-2017 11:23,"EARAI HONDA,NEAR ND HOTELBESIDES MDR MALL,NAGPUR ROAD CHANDRAPUR 442401",200085,BASKARAN K,502,DEALERS
111,600,90042,613,603002201,10,17002813,CU1A02232,460346140,1,1.00E-06,25200,140000,25200,140000,140000,1,140000,611,ADD059862,GSTAG18,28-07-2017 11:23,"EARAI HONDA,NEAR ND HOTELBESIDES MDR MALL,NAGPUR ROAD CHANDRAPUR 442401",200085,BASKARAN K,502,DEALERS
112,600,90040,613,603002062,20,17002758,CU1M04050,Z11016,1,1.00E-06,36000,200000,36000,200000,200000,1,200000,611,ADD059711,GSTAG18,24-07-2017 08:30,"9,17/539, NH-47,EDAPALLY NORTHOPP. MILMA, COCHIN-682024 ",200085,BASKARAN K,A04,4W Telco
113,600,90040,613,603002062,20,17002758,CU1M04050,Z11016,1,1.00E-06,36000,200000,36000,200000,200000,1,200000,611,ADD059711,GSTAG18,24-07-2017 08:30,"9,17/539, NH-47,EDAPALLY NORTHOPP. MILMA, COCHIN-682024 ",200085,BASKARAN K,A04,4W Telco
114,600,90040,613,603001790,10,17002828,CU1C02532,S12102,1,1.00E-06,68400,380000,68400,380000,76000,5,380000,611,ADD059606,GSTAG18,13-07-2017 13:03,"ERANGIKAL PO, ELATHUR,CALICUT - 673303KERALA",200085,BASKARAN K,A01,4W Maruti
115,600,90040,613,603001790,10,17002828,CU1C02532,S12102,1,1.00E-06,68400,380000,68400,380000,76000,5,380000,611,ADD059606,GSTAG18,13-07-2017 13:03,"ERANGIKAL PO, ELATHUR,CALICUT - 673303KERALA",200085,BASKARAN K,A01,4W Maruti
116,600,90040,613,603001944,10,17002767,CU1I00282,Z11013,1,1.00E-06,6750,37500,6750,37500,37500,1,37500,611,DLC050750,GSTAG18,19-07-2017 10:31,"PURBASHA,OPP:USHAGRAM GIRL'S SCHOOLASANSOL,BURDWAN DT - 713 303MOB:09434013474,0341329022",200085,BASKARAN K,502,DEALERS
117,600,90040,613,603001944,10,17002767,CU1I00282,Z11013,1,1.00E-06,6750,37500,6750,37500,37500,1,37500,611,DLC050750,GSTAG18,19-07-2017 10:31,"PURBASHA,OPP:USHAGRAM GIRL'S SCHOOLASANSOL,BURDWAN DT - 713 303MOB:09434013474,0341329022",200085,BASKARAN K,502,DEALERS
118,600,90040,613,603002229,20,17002883,CU1S01738,FRT,1,1.00E-06,720,4000,720,4000,4000,1,4000,611,ADD059637,GSTAG18,29-07-2017 03:40,BYPASS ROADSHEHNAAI GARDENGADARWARA (M.P.) - 487551,200085,BASKARAN K,A01,4W Maruti
119,600,90040,613,603002229,20,17002883,CU1S01738,FRT,1,1.00E-06,720,4000,720,4000,4000,1,4000,611,ADD059637,GSTAG18,29-07-2017 03:40,BYPASS ROADSHEHNAAI GARDENGADARWARA (M.P.) - 487551,200085,BASKARAN K,A01,4W Maruti
120,600,90050,613,603002231,20,17002884,CU1S01738,FRT,1,1.00E-06,90,500,90,500,500,1,500,611,ADD059637,GSTAG18,29-07-2017 03:40,BYPASS ROADSHEHNAAI GARDENGADARWARA (M.P.) - 487551,200085,BASKARAN K,A01,4W Maruti
121,600,90050,613,603002231,20,17002884,CU1S01738,FRT,1,1.00E-06,90,500,90,500,500,1,500,611,ADD059637,GSTAG18,29-07-2017 03:40,BYPASS ROADSHEHNAAI GARDENGADARWARA (M.P.) - 487551,200085,BASKARAN K,A01,4W Maruti
122,600,90040,613,603002271,10,17002903,CU1S00015,S15034,1,1.00E-06,23400,130000,23400,130000,65000,2,130000,611,DA1014127,GSTAG18,01-08-2017 05:48,"(NEAR RAJU GODOWN DEALER)KHASRA NO:30/6,LIBASPUR,DELHI-110 042",200085,BASKARAN K,502,DEALERS
123,600,90040,613,603002271,10,17002903,CU1S00015,S15034,1,1.00E-06,23400,130000,23400,130000,65000,2,130000,611,DA1014127,GSTAG18,01-08-2017 05:48,"(NEAR RAJU GODOWN DEALER)KHASRA NO:30/6,LIBASPUR,DELHI-110 042",200085,BASKARAN K,502,DEALERS
124,600,90042,613,603002262,10,17002855,CU1K02721,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD059580,GSTAG18,01-08-2017 05:48,FARIDKOT ROAD SADIQSADIQPUNJAB - 151 212,200085,BASKARAN K,C08,TYRE General
125,600,90042,613,603002262,10,17002855,CU1K02721,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD059580,GSTAG18,01-08-2017 05:48,FARIDKOT ROAD SADIQSADIQPUNJAB - 151 212,200085,BASKARAN K,C08,TYRE General
126,600,90040,613,603002054,10,17002729,CU1A02900,S12102,1,1.00E-06,26280,146000,26280,146000,73000,2,146000,611,DLC062662,GSTAG14,24-07-2017 06:38,"No.261, MADURAI MAIN ROADKARAIERUPPUTIRUNELVELI - 627 357",200085,BASKARAN K,A01,4W Maruti
127,600,90040,613,603002054,10,17002729,CU1A02900,S12102,1,1.00E-06,26280,146000,26280,146000,73000,2,146000,611,DLC062662,GSTAG14,24-07-2017 06:38,"No.261, MADURAI MAIN ROADKARAIERUPPUTIRUNELVELI - 627 357",200085,BASKARAN K,A01,4W Maruti
128,600,90040,613,603002050,10,17002733,CU1A02900,S12102,1,1.00E-06,13140,73000,13140,73000,73000,1,73000,611,DLC069528,GSTAG14,24-07-2017 06:38,"No.3/50-1 ELAMEGANAPURAMRAMALINGAPURAM,KUNARAMANALLURTHENKASI, TIRUNELVELI-627 814",200085,BASKARAN K,A01,4W Maruti
129,600,90040,613,603002050,10,17002733,CU1A02900,S12102,1,1.00E-06,13140,73000,13140,73000,73000,1,73000,611,DLC069528,GSTAG14,24-07-2017 06:38,"No.3/50-1 ELAMEGANAPURAMRAMALINGAPURAM,KUNARAMANALLURTHENKASI, TIRUNELVELI-627 814",200085,BASKARAN K,A01,4W Maruti
130,600,90042,613,603002077,10,17002793,CU1N03085,3899YS008,1,1.00E-06,52200,290000,52200,290000,290000,1,290000,611,ADD058878,GSTAG18,25-07-2017 14:24,"4TH KM,RAMPURC B GANJBAREILLY - 243 503",200085,BASKARAN K,22,GARAGES
131,600,90042,613,603002077,10,17002793,CU1N03085,3899YS008,1,1.00E-06,52200,290000,52200,290000,290000,1,290000,611,ADD058878,GSTAG18,25-07-2017 14:24,"4TH KM,RAMPURC B GANJBAREILLY - 243 503",200085,BASKARAN K,22,GARAGES
132,600,90040,613,603001752,10,17002805,CU1R00893,Z12101,1,1.00E-06,13680,76000,13680,76000,76000,1,76000,611,PLC007639,GSTAG18,11-07-2017 10:10,223 G T ROAD (EAST)USHAGRAMASANSOL - 713 303,200085,BASKARAN K,A08,4W Hyundai
133,600,90040,613,603001752,10,17002805,CU1R00893,Z12101,1,1.00E-06,13680,76000,13680,76000,76000,1,76000,611,PLC007639,GSTAG18,11-07-2017 10:10,223 G T ROAD (EAST)USHAGRAMASANSOL - 713 303,200085,BASKARAN K,A08,4W Hyundai
134,600,90040,613,603002111,10,17002807,CU1J00001,Z12101,1,1.00E-06,25992,144400,25992,144400,72200,2,144400,611,ADD006497,GSTAG18,26-07-2017 08:11,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA - 700072 WB",200085,BASKARAN K,502,DEALERS
135,600,90040,613,603002111,10,17002807,CU1J00001,Z12101,1,1.00E-06,25992,144400,25992,144400,72200,2,144400,611,ADD006497,GSTAG18,26-07-2017 08:11,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA - 700072 WB",200085,BASKARAN K,502,DEALERS
136,600,90040,613,603002095,20,17002831,CU1B02563,Z46009,1,1.00E-06,70200,390000,70200,390000,390000,1,390000,611,ADD043919,GSTAG18,25-07-2017 14:25,"MAHOBA ROAD,NEAR RTO OFFICECHHATARPUR - 471 001 ",200085,BASKARAN K,A08,4W Hyundai
137,600,90040,613,603002095,20,17002831,CU1B02563,Z46009,1,1.00E-06,70200,390000,70200,390000,390000,1,390000,611,ADD043919,GSTAG18,25-07-2017 14:25,"MAHOBA ROAD,NEAR RTO OFFICECHHATARPUR - 471 001 ",200085,BASKARAN K,A08,4W Hyundai
138,600,90040,613,603002221,10,17002763,CU1D01413,S12102,1,1.00E-06,68400,380000,68400,380000,76000,5,380000,611,ADD059865,GSTAG18,29-07-2017 03:40,"NEXA WORK SHOPPADMAVATHI NAGARNH-5,  RAJAHMUNDRY-533106",200085,BASKARAN K,A24,4W - MFC
139,600,90040,613,603002221,10,17002763,CU1D01413,S12102,1,1.00E-06,68400,380000,68400,380000,76000,5,380000,611,ADD059865,GSTAG18,29-07-2017 03:40,"NEXA WORK SHOPPADMAVATHI NAGARNH-5,  RAJAHMUNDRY-533106",200085,BASKARAN K,A24,4W - MFC
140,600,90040,613,603002195,10,17002818,CU1A02232,S45001,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD027143,GSTAG18,28-07-2017 11:23,"PLOT NO 10B, GANDHI LAYOUTJAFAR NAGAR, RING ROADNAGPUR - 440013,MOB:09922990002/8805558881",200085,BASKARAN K,502,DEALERS
141,600,90040,613,603002195,10,17002818,CU1A02232,S45001,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD027143,GSTAG18,28-07-2017 11:23,"PLOT NO 10B, GANDHI LAYOUTJAFAR NAGAR, RING ROADNAGPUR - 440013,MOB:09922990002/8805558881",200085,BASKARAN K,502,DEALERS
142,600,90042,613,603002153,10,17002711,CU1A00004,9099EL020,1,1.00E-06,13500,75000,13500,75000,75000,1,75000,611,ADD031987,GSTAG18,27-07-2017 12:56,CHITTOGARH ROAD BHILWARABHILWARA - 311 001MOB:98870 63862 / Mr.Rameshwar -GM Service,200085,BASKARAN K,A01,4W Maruti
143,600,90042,613,603002153,10,17002711,CU1A00004,9099EL020,1,1.00E-06,13500,75000,13500,75000,75000,1,75000,611,ADD031987,GSTAG18,27-07-2017 12:56,CHITTOGARH ROAD BHILWARABHILWARA - 311 001MOB:98870 63862 / Mr.Rameshwar -GM Service,200085,BASKARAN K,A01,4W Maruti
144,600,90040,613,603001916,20,17002979,CU1A02232,S12108,1,1.00E-06,25200,140000,25200,140000,70000,2,140000,611,DA1029706,GSTAG18,18-07-2017 10:37,MIDC HINGNA ROADWADINAGPUR,200085,BASKARAN K,A05,4W M & M
145,600,90040,613,603001916,20,17002979,CU1A02232,S12108,1,1.00E-06,25200,140000,25200,140000,70000,2,140000,611,DA1029706,GSTAG18,18-07-2017 10:37,MIDC HINGNA ROADWADINAGPUR,200085,BASKARAN K,A05,4W M & M
146,600,90050,613,603002379,20,17002988,CU1H00919,3603SAP00,1,1.00E-06,4352.4,24180,4352.4,24180,8060,3,24180,611,ADD032512,GSTAG18,07-08-2017 08:26,"C- 201, SIDDHARTH ANNEX-3NEAR HOTEL PLAZO,VEMALI, N.H.8VADODARA - 390 008,MOB:99241 33114",200085,BASKARAN K,502,DEALERS
147,600,90050,613,603002379,20,17002988,CU1H00919,3603SAP00,1,1.00E-06,4352.4,24180,4352.4,24180,8060,3,24180,611,ADD032512,GSTAG18,07-08-2017 08:26,"C- 201, SIDDHARTH ANNEX-3NEAR HOTEL PLAZO,VEMALI, N.H.8VADODARA - 390 008,MOB:99241 33114",200085,BASKARAN K,502,DEALERS
148,600,90042,613,603002412,10,17002964,CU1S02416,2399BR001,1,1.00E-06,11115,61750,11115,61750,61750,1,61750,611,ADD059953,GSTAG18,09-08-2017 03:43,"#100/2, BIRLA CIRCLE, KUDLU ROADOPPOSITE SPRING VILLAHSR SECOND SECTOR ALUR BANGALORE",200085,BASKARAN K,C08,TYRE General
149,600,90042,613,603002412,10,17002964,CU1S02416,2399BR001,1,1.00E-06,11115,61750,11115,61750,61750,1,61750,611,ADD059953,GSTAG18,09-08-2017 03:43,"#100/2, BIRLA CIRCLE, KUDLU ROADOPPOSITE SPRING VILLAHSR SECOND SECTOR ALUR BANGALORE",200085,BASKARAN K,C08,TYRE General
150,600,90040,613,603002459,10,17003035,CU1C00991,Z25007,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,DLC065101,GSTAG18,09-08-2017 11:35,"Block B, PHASE - 1, BADLI INDUSTRIAL ARENEW DELHI-110 085",200085,BASKARAN K,A08,4W Hyundai
151,600,90040,613,603002459,10,17003035,CU1C00991,Z25007,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,DLC065101,GSTAG18,09-08-2017 11:35,"Block B, PHASE - 1, BADLI INDUSTRIAL ARENEW DELHI-110 085",200085,BASKARAN K,A08,4W Hyundai
152,600,90042,613,603002525,10,17003104,CU1S03461,1699EL007,1,1.00E-06,9711.24,34683,9711.24,34683,34683,1,34683,611,ADD059797,GSTAG19,11-08-2017 14:16,(RANIKHEDA CHOURAHA BEHIND CHETAK HOTEL)TOP AUTOMOBILE NIMBAHERANIMBAHERA,200085,BASKARAN K,A24,4W - MFC
153,600,90042,613,603002525,10,17003104,CU1S03461,1699EL007,1,1.00E-06,9711.24,34683,9711.24,34683,34683,1,34683,611,ADD059797,GSTAG19,11-08-2017 14:16,(RANIKHEDA CHOURAHA BEHIND CHETAK HOTEL)TOP AUTOMOBILE NIMBAHERANIMBAHERA,200085,BASKARAN K,A24,4W - MFC
154,600,90042,613,603002388,20,17003167,CU1J00001,9099EL023,1,1.00E-06,14400,80000,14400,80000,80000,1,80000,611,DLC061138,GSTAG18,08-08-2017 03:11,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115CALCUTTA-700072",200085,BASKARAN K,A20,4W - Nissan
155,600,90042,613,603002388,20,17003167,CU1J00001,9099EL023,1,1.00E-06,14400,80000,14400,80000,80000,1,80000,611,DLC061138,GSTAG18,08-08-2017 03:11,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115CALCUTTA-700072",200085,BASKARAN K,A20,4W - Nissan
156,600,90040,613,603002457,10,17003171,CU1J00001,S45001,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD006497,GSTAG18,09-08-2017 11:35,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA - 700072 WB",200085,BASKARAN K,A01,4W Maruti
157,600,90040,613,603002457,10,17003171,CU1J00001,S45001,1,1.00E-06,15300,85000,15300,85000,85000,1,85000,611,ADD006497,GSTAG18,09-08-2017 11:35,"P 41 PRINCEEP STREETIST FLOOR,ROOM NO:123 & 115KOLKATA - 700072 WB",200085,BASKARAN K,A01,4W Maruti
158,600,90042,613,603002547,90,17003233,CU1A03865,TMTA00527,1,1.00E-06,3075.84,17088,3075.84,17088,17088,1,17088,611,ADD042489,GSTAG18,14-08-2017 12:15,"5/2, DELHI ROAD EAST,OPP. NEW MANDI SAMITI,MEERUT - 250 002 UP",200085,BASKARAN K,A01,4W Maruti
159,600,90042,613,603002547,90,17003233,CU1A03865,TMTA00527,1,1.00E-06,3075.84,17088,3075.84,17088,17088,1,17088,611,ADD042489,GSTAG18,14-08-2017 12:15,"5/2, DELHI ROAD EAST,OPP. NEW MANDI SAMITI,MEERUT - 250 002 UP",200085,BASKARAN K,A01,4W Maruti
160,600,90050,613,603002583,10,17003128,CU1A02409,3603ICP00,1,1.00E-06,8060.42,44780.12,8060.42,44780.12,6397.16,7,44780.12,611,DLC040129,GSTAG14,16-08-2017 08:16,"No.576A, NVN LAYOUT, CROSS CUTNEAR NORTH COIMBATORE FLYOVERGANDHIPURAM, COIMBATORE",200085,BASKARAN K,L01,Other Industry
161,600,90050,613,603002583,10,17003128,CU1A02409,3603ICP00,1,1.00E-06,8060.42,44780.12,8060.42,44780.12,6397.16,7,44780.12,611,DLC040129,GSTAG14,16-08-2017 08:16,"No.576A, NVN LAYOUT, CROSS CUTNEAR NORTH COIMBATORE FLYOVERGANDHIPURAM, COIMBATORE",200085,BASKARAN K,L01,Other Industry
162,600,90050,613,603002580,10,17003129,CU1A02409,3603IHK00,1,1.00E-06,8060.22,44779,8060.22,44779,6397,7,44779,611,DLC040129,GSTAG14,16-08-2017 08:16,"No.576A, NVN LAYOUT, CROSS CUTNEAR NORTH COIMBATORE FLYOVERGANDHIPURAM, COIMBATORE",200085,BASKARAN K,L01,Other Industry
163,600,90050,613,603002580,10,17003129,CU1A02409,3603IHK00,1,1.00E-06,8060.22,44779,8060.22,44779,6397,7,44779,611,DLC040129,GSTAG14,16-08-2017 08:16,"No.576A, NVN LAYOUT, CROSS CUTNEAR NORTH COIMBATORE FLYOVERGANDHIPURAM, COIMBATORE",200085,BASKARAN K,L01,Other Industry
164,600,90042,613,603002356,10,17003140,CU1E01092,K13990005,1,1.00E-06,1064,3800,1064,3800,3800,1,3800,611,ADD059915,GSTAG19,07-08-2017 03:20,"SR.NO.98/2A/P, BANGALORE PUNE HIGHWAYNR.BELAWADI STADIUMBANER,PUNE - 411 045",200085,BASKARAN K,A26,4W - NEXA
165,600,90042,613,603002356,10,17003140,CU1E01092,K13990005,1,1.00E-06,1064,3800,1064,3800,3800,1,3800,611,ADD059915,GSTAG19,07-08-2017 03:20,"SR.NO.98/2A/P, BANGALORE PUNE HIGHWAYNR.BELAWADI STADIUMBANER,PUNE - 411 045",200085,BASKARAN K,A26,4W - NEXA
166,600,90040,613,603002540,10,17003273,CU1I00282,S15035,1,1.00E-06,10440,58000,10440,58000,58000,1,58000,611,DA1062534,GSTAG18,14-08-2017 08:16,"PURBASHAOPP:USHAGRAM GIRL'S H S SCHOOLASANSOL,BURDWAN DT - 713 303.",200085,BASKARAN K,B02,2W Hero Motocorp
167,600,90040,613,603002540,10,17003273,CU1I00282,S15035,1,1.00E-06,10440,58000,10440,58000,58000,1,58000,611,DA1062534,GSTAG18,14-08-2017 08:16,"PURBASHAOPP:USHAGRAM GIRL'S H S SCHOOLASANSOL,BURDWAN DT - 713 303.",200085,BASKARAN K,B02,2W Hero Motocorp
168,600,90040,613,603002350,10,17003295,CU1F00502,S12102,1,1.00E-06,57600,320000,57600,320000,80000,4,320000,611,ADD059922,GSTAG18,04-08-2017 10:38,"A-16, BLOCK-AINFO TECHNOLOGY PARKSECTOR-34, GURUGRAM",200085,BASKARAN K,A03,4W Honda
169,600,90040,613,603002350,10,17003295,CU1F00502,S12102,1,1.00E-06,57600,320000,57600,320000,80000,4,320000,611,ADD059922,GSTAG18,04-08-2017 10:38,"A-16, BLOCK-AINFO TECHNOLOGY PARKSECTOR-34, GURUGRAM",200085,BASKARAN K,A03,4W Honda
170,600,90050,613,603002888,10,17003493,CU1S02416,3603SBP00,1,1.00E-06,8035.2,44640,8035.2,44640,7440,6,44640,611,ADD015247,GSTAG18,28-08-2017 10:16,"No.156 1ST FLOOR, MPM LANEBANGALORE - 560002 ",200085,BASKARAN K,L01,Other Industry
171,600,90050,613,603002888,10,17003493,CU1S02416,3603SBP00,1,1.00E-06,8035.2,44640,8035.2,44640,7440,6,44640,611,ADD015247,GSTAG18,28-08-2017 10:16,"No.156 1ST FLOOR, MPM LANEBANGALORE - 560002 ",200085,BASKARAN K,L01,Other Industry
172,600,90042,613,603002116,10,17003376,CU1P02029,460338140,1,1.00E-06,27000,150000,27000,150000,150000,1,150000,611,ADD059815,GSTAG18,26-07-2017 08:11,HURHURU ROADHAZARIBAGH-825301 ,200085,BASKARAN K,A24,4W - MFC
173,600,90042,613,603002116,10,17003376,CU1P02029,460338140,1,1.00E-06,27000,150000,27000,150000,150000,1,150000,611,ADD059815,GSTAG18,26-07-2017 08:11,HURHURU ROADHAZARIBAGH-825301 ,200085,BASKARAN K,A24,4W - MFC
174,600,90040,613,603002627,10,17003470,CU1A02024,Z11013,1,1.00E-06,13500,75000,13500,75000,37500,2,75000,611,DLC073309,GSTAG18,18-08-2017 04:16,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,B02,2W Hero Motocorp
175,600,90040,613,603002627,10,17003470,CU1A02024,Z11013,1,1.00E-06,13500,75000,13500,75000,37500,2,75000,611,DLC073309,GSTAG18,18-08-2017 04:16,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,B02,2W Hero Motocorp
176,600,90042,613,603002110,20,17003317,CU1B02563,1299SA001,1,1.00E-06,5400,30000,5400,30000,30000,1,30000,611,ADD043919,GSTAG18,26-07-2017 08:11,"MAHOBA ROAD,NEAR RTO OFFICECHHATARPUR - 471 001 ",200085,BASKARAN K,A08,4W Hyundai
177,600,90042,613,603002110,20,17003317,CU1B02563,1299SA001,1,1.00E-06,5400,30000,5400,30000,30000,1,30000,611,ADD043919,GSTAG18,26-07-2017 08:11,"MAHOBA ROAD,NEAR RTO OFFICECHHATARPUR - 471 001 ",200085,BASKARAN K,A08,4W Hyundai
178,600,90040,613,603002327,10,17003326,CU1A00740,S12102,1,1.00E-06,54720,304000,54720,304000,76000,4,304000,611,ADD000774,GSTAG18,04-08-2017 04:12,171 ABERDEEN BAZARPORT BLAIRANDAMANS,200085,BASKARAN K,A01,4W Maruti
179,600,90040,613,603002327,10,17003326,CU1A00740,S12102,1,1.00E-06,54720,304000,54720,304000,76000,4,304000,611,ADD000774,GSTAG18,04-08-2017 04:12,171 ABERDEEN BAZARPORT BLAIRANDAMANS,200085,BASKARAN K,A01,4W Maruti
180,600,90042,613,603002764,20,17003332,CU1M02888,FRT,1,1.00E-06,630,3500,630,3500,3500,1,3500,611,ADD060070,GSTAG18,22-08-2017 08:15,BELWA MISHRAPAKADI BUJURGPADRAUNA - 274304 KUSHINAGAR,200085,BASKARAN K,M01,LCV - TATA
181,600,90042,613,603002764,20,17003332,CU1M02888,FRT,1,1.00E-06,630,3500,630,3500,3500,1,3500,611,ADD060070,GSTAG18,22-08-2017 08:15,BELWA MISHRAPAKADI BUJURGPADRAUNA - 274304 KUSHINAGAR,200085,BASKARAN K,M01,LCV - TATA
182,600,90042,613,603002755,10,17003366,CU1S02416,3899YS008,1,1.00E-06,54720,304000,54720,304000,304000,1,304000,611,ADD060068,GSTAG18,22-08-2017 06:15,"#70/B , 3RD STAGE  DATTAGALLIKANAKADASANAGARMYSORE-570023",200085,BASKARAN K,A13,4W Unorganised/General
183,600,90042,613,603002755,10,17003366,CU1S02416,3899YS008,1,1.00E-06,54720,304000,54720,304000,304000,1,304000,611,ADD060068,GSTAG18,22-08-2017 06:15,"#70/B , 3RD STAGE  DATTAGALLIKANAKADASANAGARMYSORE-570023",200085,BASKARAN K,A13,4W Unorganised/General
184,600,90042,613,603002755,30,17003366,CU1S02416,2399BR001,1,1.00E-06,12780,71000,12780,71000,71000,1,71000,611,ADD060068,GSTAG18,22-08-2017 06:15,"#70/B , 3RD STAGE  DATTAGALLIKANAKADASANAGARMYSORE-570023",200085,BASKARAN K,A13,4W Unorganised/General
185,600,90042,613,603002755,30,17003366,CU1S02416,2399BR001,1,1.00E-06,12780,71000,12780,71000,71000,1,71000,611,ADD060068,GSTAG18,22-08-2017 06:15,"#70/B , 3RD STAGE  DATTAGALLIKANAKADASANAGARMYSORE-570023",200085,BASKARAN K,A13,4W Unorganised/General
186,600,90042,613,603002558,20,17003351,CU1C02501,3899YS009,1,1.00E-06,5400,30000,5400,30000,30000,1,30000,611,ADD044111,GSTAG18,14-08-2017 12:15,"PONGUMOODU, MEDICAL COLLEGETHIRUVANANTHAPURAM - 695011MOB:96455 76221",200085,BASKARAN K,A13,4W Unorganised/General
